iter	Passed	Remaining
1069	7989	6944
1070	7999	6939
1071	8006	6931
1072	8013	6923
1073	8020	6915
1074	8026	6906
1075	8037	6901
1076	8044	6893
1077	8051	6885
1078	8057	6877
1079	8065	6870
1080	8074	6864
1081	8082	6857
1082	8088	6849
1083	8095	6840
1084	8103	6833
1085	8112	6827
1086	8119	6820
1087	8126	6811
1088	8133	6804
1089	8140	6796
1090	8151	6791
1091	8158	6783
1092	8165	6776
1093	8172	6767
1094	8178	6759
1095	8188	6753
1096	8194	6745
1097	8201	6737
1098	8208	6729
1099	8214	6721
1100	8224	6715
1101	8231	6707
1102	8237	6699
1103	8244	6691
1104	8251	6682
1105	8260	6677
1106	8267	6669
1107	8274	6661
1108	8280	6652
1109	8287	6645
1110	8297	6639
1111	8303	6631
1112	8310	6622
1113	8316	6614
1114	8323	6606
1115	8333	6600
1116	8340	6593
1117	8347	6585
1118	8354	6577
1119	8361	6569
1120	8370	6563
1121	8377	6556
1122	8384	6547
1123	8391	6539
1124	8397	6531
1125	8407	6525
1126	8414	6517
1127	8420	6509
1128	8427	6501
1129	8434	6493
1130	8443	6487
1131	8450	6479
1132	8456	6471
1133	8463	6463
1134	8470	6455
1135	8479	6449
1136	8486	6441
1137	8493	6433
1138	8500	6425
1139	8506	6417
1140	8516	6411
1141	8522	6403
1142	8529	6395
1143	8536	6387
1144	8543	6379
1145	8552	6373
1146	8559	6365
1147	8566	6357
1148	8572	6349
1149	8579	6341
1150	8589	6335
1151	8595	6327
1152	8602	6319
1153	8609	6311
1154	8616	6303
1155	8626	6297
1156	8632	6289
1157	8639	6281
1158	8646	6274
1159	8652	6265
1160	8662	6259
1161	8668	6251
1162	8675	6243
1163	8682	6235
1164	8688	6227
1165	8698	6221
1166	8705	6213
1167	8712	6205
1168	8718	6197
1169	8725	6189
1170	8735	6183
1171	8741	6176
1172	8748	6168
1173	8755	6160
1174	8762	6152
1175	8771	6146
1176	8778	6138
1177	8785	6130
1178	8791	6122
1179	8798	6114
1180	8808	6108
1181	8814	6100
1182	8821	6092
1183	8828	6084
1184	8835	6076
1185	8845	6070
1186	8851	6062
1187	8858	6054
1188	8865	6046
1189	8872	6038
1190	8881	6032
1191	8888	6024
1192	8894	6016
1193	8901	6008
1194	8908	6000
1195	8917	5994
1196	8923	5986
1197	8930	5978
1198	8937	5970
1199	8943	5962
1200	8953	5956
1201	8960	5948
1202	8967	5940
1203	8973	5932
1204	8980	5925
1205	8990	5918
1206	8996	5911
1207	9003	5902
1208	9010	5895
1209	9016	5887
1210	9026	5880
1211	9032	5872
1212	9039	5864
1213	9045	5856
1214	9051	5848
1215	9061	5842
1216	9067	5834
1217	9074	5826
1218	9081	5818
1219	9087	5810
1220	9097	5804
1221	9104	5796
1222	9110	5788
1223	9117	5780
1224	9124	5772
1225	9134	5766
1226	9141	5759
1227	9148	5751
1228	9155	5743
1229	9162	5735
1230	9171	5729
1231	9178	5721
1232	9184	5713
1233	9191	5705
1234	9197	5697
1235	9207	5691
1236	9214	5683
1237	9220	5675
1238	9227	5667
1239	9234	5659
1240	9243	5653
1241	9250	5645
1242	9257	5637
1243	9264	5629
1244	9270	5622
1245	9280	5615
1246	9287	5607
1247	9293	5600
1248	9300	5592
1249	9307	5584
1250	9317	5578
1251	9323	5570
1252	9330	5562
1253	9336	5554
1254	9343	5546
1255	9353	5540
1256	9362	5533
1257	9369	5526
1258	9377	5519
1259	9385	5512
1260	9395	5506
1261	9402	5498
1262	9409	5490
1263	9416	5482
1264	9423	5475
1265	9433	5469
1266	9440	5461
1267	9447	5454
1268	9454	5446
1269	9461	5438
1270	9470	5432
1271	9477	5424
1272	9484	5416
