iter	QueryRMSE	MRR:top=5	AverageGain:top=5
3902	0.1652270936	0.3788477572	0.3945972986
3903	0.1652248697	0.3789311322	0.3946473237
3904	0.1652234411	0.3789311322	0.3946473237
3905	0.1652193576	0.3789311322	0.3946473237
3906	0.1652152492	0.3789311322	0.3946723362
3907	0.1652140627	0.3789311322	0.3946973487
3908	0.1652140283	0.3789311322	0.3946973487
3909	0.1652121997	0.3789311322	0.3946723362
3910	0.1652104579	0.3789311322	0.3946473237
3911	0.1652080478	0.3789311322	0.3946723362
3912	0.1652059609	0.3791812573	0.3947473737
3913	0.165203844	0.3791812573	0.3947723862
3914	0.1652016733	0.3791145573	0.3946973487
3915	0.1651977706	0.3793480073	0.3946223112
3916	0.165195294	0.3793480073	0.3945972986
3917	0.1651920577	0.3791979323	0.3947473737
3918	0.1651882406	0.3791979323	0.3946973487
3919	0.165185507	0.3791729198	0.3947223612
3920	0.165181851	0.3793730198	0.3946223112
3921	0.1651799369	0.3795147574	0.3947973987
3922	0.1651752002	0.3795147574	0.3947223612
3923	0.1651712071	0.3794147074	0.3946723362
3924	0.1651691551	0.3794730699	0.3949224612
3925	0.1651670999	0.3795981324	0.3949474737
3926	0.1651650447	0.3795981324	0.3949474737
3927	0.1651619148	0.3790978823	0.3949724862
3928	0.1651594886	0.3793480073	0.3949224612
3929	0.1651571613	0.3790978823	0.3949724862
3930	0.165156288	0.3793480073	0.3949474737
3931	0.1651531848	0.3793480073	0.3949724862
3932	0.165150704	0.3794313824	0.3950725363
3933	0.1651476569	0.3794563949	0.3949974987
3934	0.1651438234	0.3794313824	0.3950225113
3935	0.1651415908	0.3794313824	0.3950225113
3936	0.1651391277	0.3794313824	0.3950725363
3937	0.1651372029	0.3794313824	0.3950975488
3938	0.1651349897	0.3794313824	0.3951725863
3939	0.1651326017	0.3794313824	0.3951975988
3940	0.1651294937	0.3794313824	0.3952226113
3941	0.165127946	0.3795314324	0.3951975988
3942	0.1651261681	0.3794897449	0.3952476238
3943	0.165122945	0.3794897449	0.3952476238
3944	0.1651200995	0.3794897449	0.3952476238
3945	0.165118381	0.3794897449	0.3952476238
3946	0.1651158759	0.3794897449	0.3951975988
3947	0.1651130132	0.3794897449	0.3951725863
3948	0.1651089627	0.3794897449	0.3951725863
3949	0.1651048895	0.3793896948	0.3951475738
3950	0.1651025982	0.3793896948	0.3950975488
3951	0.1651007448	0.3793896948	0.3950975488
3952	0.1650983924	0.3793063198	0.3951975988
3953	0.1650953959	0.3794897449	0.3953476738
3954	0.1650930224	0.3795731199	0.3953226613
3955	0.1650884909	0.3794313824	0.3952976488
3956	0.1650866234	0.3794313824	0.3953226613
3957	0.1650833879	0.3794730699	0.3953476738
3958	0.165079729	0.3794313824	0.3953476738
3959	0.1650772394	0.3795147574	0.3953476738
3960	0.1650740005	0.3795147574	0.3952226113
3961	0.1650717183	0.3795147574	0.3952226113
3962	0.1650705134	0.3794730699	0.3952726363
3963	0.1650679868	0.3794313824	0.3952726363
3964	0.1650659507	0.3793896948	0.3952976488
3965	0.1650630445	0.3794313824	0.3951975988
3966	0.1650591315	0.3795147574	0.3951725863
3967	0.1650570671	0.3796981824	0.3952476238
3968	0.1650541941	0.3797398699	0.3952476238
3969	0.1650514219	0.3796981824	0.3951725863
3970	0.165049996	0.3796981824	0.3951725863
3971	0.165047091	0.3796981824	0.3951475738
3972	0.1650450104	0.3797815574	0.3951225613
3973	0.165042155	0.3797565449	0.3951475738
3974	0.1650406563	0.3796731699	0.3952226113
3975	0.1650368373	0.3795481074	0.3951725863
3976	0.1650350792	0.3796314824	0.3952476238
3977	0.1650326369	0.3797315324	0.3953226613
3978	0.1650291768	0.3797315324	0.3953726863
3979	0.1650256289	0.3800650325	0.3953976988
3980	0.165022635	0.3800650325	0.3953976988
3981	0.1650200395	0.3800650325	0.3953726863
3982	0.165017691	0.3797398699	0.3952476238
3983	0.1650147329	0.37983992	0.3953976988
3984	0.1650114314	0.37993997	0.3955227614
3985	0.1650085999	0.379856595	0.3955227614
3986	0.1650068706	0.379856595	0.3955227614
3987	0.1650040143	0.379856595	0.3954977489
3988	0.1650020623	0.37993997	0.3955977989
3989	0.1650006494	0.37993997	0.3956228114
3990	0.1649981345	0.37993997	0.3956228114
3991	0.1649948898	0.37993997	0.3956728364
3992	0.1649922568	0.3798982825	0.3957478739
3993	0.1649893866	0.3798982825	0.3957728864
3994	0.1649860023	0.3798816075	0.3957978989
3995	0.1649840739	0.3801317325	0.3957728864
3996	0.1649801413	0.3796981824	0.3957478739
3997	0.1649765491	0.38000667	0.3957978989
3998	0.1649734421	0.380090045	0.395847924
3999	0.1649708896	0.3803401701	0.3957478739
4000	0.1649687915	0.3803401701	0.395847924
4001	0.1649670234	0.3803401701	0.395897949
4002	0.1649651303	0.3803401701	0.3959229615
4003	0.1649623267	0.3806153077	0.3959729865
4004	0.1649597543	0.3806153077	0.3959229615
4005	0.1649571235	0.3805152576	0.3958729365
4006	0.1649546565	0.3807653827	0.3958229115
4007	0.1649510262	0.3807653827	0.3956978489
4008	0.1649486814	0.3805986326	0.3959229615
4009	0.1649465534	0.3806986827	0.395947974
4010	0.1649439597	0.3806986827	0.396048024
4011	0.1649405956	0.3806736702	0.396148074
4012	0.1649373126	0.3807570452	0.3962481241
4013	0.1649346796	0.3807570452	0.3961230615
4014	0.1649318393	0.3806486577	0.396198099
4015	0.1649307916	0.3807320327	0.3962231116
4016	0.164928849	0.3807737202	0.3962731366
4017	0.1649260277	0.3806653327	0.3962231116
4018	0.1649236308	0.3807070202	0.3962481241
4019	0.1649197245	0.3808737702	0.3962981491
4020	0.1649165208	0.3808737702	0.3963981991
4021	0.1649138997	0.3808737702	0.3963481741
4022	0.1649107291	0.3808320827	0.3963731866
4023	0.1649089968	0.3808570952	0.3964232116
4024	0.1649070623	0.3807737202	0.3964232116
4025	0.164904026	0.3811489078	0.3964482241
4026	0.1648993237	0.3811072203	0.3963231616
4027	0.1648957111	0.3808570952	0.3964732366
4028	0.1648926677	0.3810405203	0.3964232116
4029	0.164889952	0.3810405203	0.3965982991
4030	0.1648879394	0.3809904952	0.3965732866
4031	0.1648842381	0.3810738703	0.3964982491
4032	0.1648823453	0.3809904952	0.3964982491
4033	0.1648797651	0.3810905453	0.3965732866
4034	0.1648772	0.3810905453	0.3965732866
4035	0.1648742711	0.3809071202	0.3964732366
4036	0.1648721356	0.3812823078	0.3964982491
4037	0.1648690011	0.3811155578	0.3965732866
4038	0.1648654427	0.3811989328	0.3966483242
4039	0.1648620761	0.3811989328	0.3966733367
4040	0.1648603626	0.3812989828	0.3967483742
4041	0.1648573329	0.3816324829	0.3967733867
4042	0.1648538778	0.381882608	0.3967733867
4043	0.1648511378	0.381882608	0.3967733867
4044	0.1648491163	0.3817158579	0.3967733867
4045	0.164847012	0.3817408704	0.3968234117
4046	0.1648449037	0.3817408704	0.3968234117
4047	0.164841641	0.381815908	0.3969734867
4048	0.1648382557	0.381815908	0.3968984492
4049	0.1648361056	0.381815908	0.3968984492
4050	0.1648343672	0.3814824079	0.3969734867
4051	0.1648318779	0.3814824079	0.3969984992
4052	0.1648285608	0.3816908454	0.3969984992
4053	0.1648257704	0.3816908454	0.3970735368
4054	0.1648257402	0.3816908454	0.3970735368
4055	0.1648224023	0.3816074704	0.3971235618
4056	0.1648193888	0.3816074704	0.3969484742
4057	0.1648160451	0.3816074704	0.3970485243
4058	0.164814374	0.3816074704	0.3970485243
4059	0.1648115085	0.3817742204	0.3972236118
4060	0.1648058106	0.3816074704	0.3972236118
4061	0.1648012633	0.3816074704	0.3971735868
4062	0.1647988391	0.3816074704	0.3970735368
4063	0.1647956309	0.3819409705	0.3970235118
4064	0.1647925885	0.3819409705	0.3970985493
4065	0.1647912178	0.3821077205	0.3970985493
4066	0.1647874765	0.3822327831	0.3971735868
4067	0.1647863956	0.3822327831	0.3971735868
4068	0.164783285	0.3822327831	0.3970735368
4069	0.1647827672	0.381982658	0.3970485243
4070	0.1647802424	0.382066033	0.3970235118
4071	0.1647773682	0.382066033	0.3970735368
4072	0.1647756855	0.382066033	0.3969734867
4073	0.164771895	0.382066033	0.3971235618
4074	0.1647690369	0.382066033	0.3970735368
4075	0.1647668834	0.382066033	0.3969984992
4076	0.1647628894	0.382132733	0.3969984992
4077	0.1647601045	0.382132733	0.3970985493
4078	0.1647577276	0.3821077205	0.3971735868
4079	0.1647556385	0.3820910455	0.3971735868
4080	0.164753931	0.382116058	0.3971485743
4081	0.1647509425	0.382116058	0.3971985993
4082	0.1647482445	0.382116058	0.3972486243
4083	0.1647452429	0.3823661831	0.3973236618
4084	0.1647413989	0.3822828081	0.3973236618
4085	0.1647392421	0.382032683	0.3973486743
4086	0.1647371545	0.382199433	0.3973986993
4087	0.1647338542	0.3824495581	0.3973986993
4088	0.1647315031	0.3823495081	0.3974237119
4089	0.1647287144	0.3823495081	0.3973986993
4090	0.1647265795	0.3824328831	0.3973986993
4091	0.1647248618	0.3825329331	0.3974237119
4092	0.1647201791	0.3825329331	0.3974237119
4093	0.1647169057	0.3825746206	0.3973486743
4094	0.164714868	0.3825996331	0.3974487244
4095	0.1647113499	0.382149408	0.3973236618
4096	0.1647078899	0.3823328331	0.3973986993
4097	0.1647045678	0.3824162081	0.3973486743
4098	0.1647027957	0.3824162081	0.3973236618
4099	0.1647008937	0.3824162081	0.3973486743
4100	0.1646972953	0.3823745206	0.3972986493
4101	0.1646950573	0.3824995831	0.3972986493
4102	0.1646932813	0.3824578956	0.3973986993
4103	0.1646906865	0.3825829581	0.3973986993
4104	0.1646890445	0.3824412206	0.3973486743
4105	0.1646868502	0.3824829081	0.3973736868
4106	0.1646832713	0.3822577956	0.3973986993
4107	0.1646818875	0.3822744706	0.3974987494
4108	0.1646800893	0.3823578456	0.3974487244
4109	0.1646785479	0.3823578456	0.3973986993
4110	0.1646755771	0.3823578456	0.3973986993
4111	0.1646726651	0.3822327831	0.3973486743
4112	0.1646693585	0.3822077706	0.3973236618
4113	0.1646672433	0.3822494581	0.3973736868
4114	0.1646647929	0.3822494581	0.3974237119
4115	0.1646624314	0.3822494581	0.3973986993
4116	0.1646594303	0.3822244456	0.3973236618
4117	0.1646565128	0.3822661331	0.3973736868
4118	0.1646545372	0.3822661331	0.3973986993
4119	0.164652071	0.3822661331	0.3973736868
4120	0.1646507558	0.3822661331	0.3973486743
4121	0.1646480751	0.3826163082	0.3973486743
4122	0.1646450226	0.3826163082	0.3974237119
4123	0.1646417518	0.3824328831	0.3974237119
4124	0.1646387658	0.3826830082	0.3974737369
4125	0.16463604	0.3828497582	0.3975237619
4126	0.1646321321	0.3828914457	0.3974487244
4127	0.1646275676	0.3829414707	0.3975237619
4128	0.1646248724	0.3828330832	0.3976488244
4129	0.1646221663	0.3829164582	0.3976238119
4130	0.164619815	0.3827330332	0.3976238119
4131	0.1646171146	0.3826496582	0.3975737869
4132	0.1646145741	0.3826496582	0.3975737869
4133	0.1646106572	0.3826496582	0.3975737869
4134	0.164607599	0.3827330332	0.3975987994
4135	0.1646046148	0.3827913957	0.3975237619
4136	0.1646016166	0.3827080207	0.3975737869
4137	0.1646010861	0.3827080207	0.3975987994
4138	0.1645980002	0.3827497082	0.3975487744
4139	0.1645955921	0.3827080207	0.3973736868
4140	0.164593371	0.3827330332	0.3974237119
4141	0.1645898487	0.3826496582	0.3975487744
4142	0.1645865012	0.3826246457	0.3976488244
4143	0.1645843151	0.3826246457	0.3975737869
4144	0.1645822717	0.3826246457	0.3975987994
4145	0.1645805873	0.3823745206	0.3976738369
4146	0.1645765373	0.3824578956	0.3975237619
4147	0.1645745459	0.3824745706	0.3974987494
4148	0.1645734677	0.3824745706	0.3975237619
4149	0.16457092	0.3824745706	0.3975237619
4150	0.164568295	0.3829748207	0.3975237619
4151	0.1645661487	0.3832249458	0.3976238119
4152	0.1645637256	0.3832249458	0.3977738869
4153	0.1645604711	0.3833083208	0.3977488744
4154	0.1645573862	0.3833083208	0.3976988494
4155	0.1645545385	0.3833083208	0.3977238619
4156	0.164552199	0.3833083208	0.3976988494
4157	0.1645500656	0.3833083208	0.3977738869
4158	0.1645474444	0.3833333333	0.3977988994
4159	0.1645442645	0.3834167084	0.3977488744
4160	0.1645417288	0.3832082708	0.3976988494
4161	0.1645381276	0.3832332833	0.3977738869
4162	0.1645344457	0.3833333333	0.3977988994
4163	0.1645312781	0.3833333333	0.397873937
4164	0.1645287567	0.3830832083	0.3978489245
4165	0.1645253935	0.3830832083	0.397973987
4166	0.164523108	0.3832332833	0.3979489745
4167	0.1645196017	0.383875271	0.3978489245
4168	0.1645180144	0.3835250959	0.3977488744
4169	0.1645162601	0.3835250959	0.3977488744
4170	0.1645135436	0.3835250959	0.3977488744
4171	0.1645118896	0.3834250459	0.397823912
4172	0.1645099345	0.3834250459	0.3977988994
4173	0.1645086276	0.3834250459	0.3977488744
4174	0.1645066716	0.3835917959	0.3977738869
4175	0.1645038173	0.3835917959	0.3978489245
4176	0.1645006629	0.383841921	0.397823912
4177	0.1644975976	0.384192096	0.397923962
4178	0.16449653	0.3842337836	0.397923962
4179	0.1644933246	0.3842337836	0.3978989495
4180	0.1644904493	0.3842337836	0.397973987
4181	0.1644874169	0.3842337836	0.397973987
4182	0.1644845948	0.3840670335	0.397973987
4183	0.1644834558	0.3842337836	0.398024012
4184	0.1644802276	0.3845672836	0.397923962
4185	0.1644779335	0.3846673337	0.398074037
4186	0.1644754994	0.3846673337	0.3980490245
4187	0.1644730621	0.3846673337	0.397973987
4188	0.1644713464	0.3846673337	0.3980990495
4189	0.164469341	0.3846923462	0.398174087
4190	0.1644674112	0.3847757212	0.3981990995
4191	0.1644640027	0.3848007337	0.3982491246
4192	0.1644603619	0.3845255961	0.3982241121
4193	0.1644576958	0.3845255961	0.3982491246
4194	0.1644559351	0.3847757212	0.398174087
4195	0.1644503125	0.3848841087	0.3981990995
4196	0.1644478229	0.3849341337	0.3981990995
4197	0.1644451463	0.3848507587	0.3981990995
4198	0.1644418552	0.3848507587	0.3981990995
4199	0.1644401723	0.3848507587	0.3981990995
4200	0.1644371644	0.3848507587	0.3982491246
4201	0.1644353192	0.3847673837	0.3982741371
4202	0.1644323483	0.3848257462	0.3982491246
4203	0.1644294823	0.3848257462	0.3983241621
4204	0.1644259287	0.3848257462	0.3983491746
4205	0.1644223542	0.3848257462	0.3984492246
4206	0.1644202927	0.3848257462	0.3984742371
4207	0.1644164988	0.3848674337	0.3984742371
4208	0.1644137368	0.3851175588	0.3984742371
4209	0.1644117827	0.3850758713	0.3984242121
4210	0.1644094814	0.3847840587	0.3984492246
4211	0.1644053707	0.3848841087	0.3985492746
4212	0.1644021377	0.3848174087	0.3985242621
4213	0.1643995237	0.3848174087	0.3984742371
4214	0.164396618	0.3845672836	0.3984992496
4215	0.1643936224	0.3844422211	0.3984492246
4216	0.1643916801	0.384192096	0.3984242121
4217	0.1643899435	0.3842337836	0.3984742371
4218	0.1643873037	0.384175421	0.3983741871
4219	0.1643837835	0.3842004336	0.3984742371
4220	0.1643804732	0.3842004336	0.3983991996
4221	0.164378172	0.3844505586	0.3983741871
4222	0.1643762561	0.3845089211	0.3984242121
4223	0.1643728032	0.3846589962	0.3984242121
4224	0.164370131	0.3843254961	0.3984242121
4225	0.1643667669	0.3844255461	0.3985242621
4226	0.1643639917	0.3844672336	0.3985742871
4227	0.1643621232	0.3845506086	0.3985742871
4228	0.1643619159	0.3845506086	0.3985992996
4229	0.1643582896	0.3845089211	0.3987493747
4230	0.1643540603	0.3845089211	0.3987493747
4231	0.1643505393	0.3846589962	0.3986493247
4232	0.1643488392	0.3848007337	0.3986993497
4233	0.1643449106	0.3848007337	0.3988244122
4234	0.164341733	0.3848257462	0.3987743872
4235	0.1643377349	0.3845339336	0.3988244122
4236	0.164335793	0.3844338836	0.3987993997
4237	0.1643337819	0.3844338836	0.3988244122
4238	0.1643300267	0.3844338836	0.3988244122
4239	0.1643288758	0.3844338836	0.3988244122
4240	0.1643263104	0.3844338836	0.3988744372
4241	0.1643237971	0.3844338836	0.3988494247
4242	0.1643218979	0.3844338836	0.3988494247
4243	0.1643199334	0.3845339336	0.3988744372
4244	0.1643182767	0.3845089211	0.3987993997
4245	0.1643145602	0.3849091212	0.3987993997
4246	0.1643129442	0.3849091212	0.3987993997
4247	0.1643103504	0.3848674337	0.3987993997
4248	0.1643078073	0.3849508087	0.3987743872
4249	0.1643044161	0.3852843088	0.3987743872
4250	0.1643022218	0.3853259963	0.3988244122
4251	0.164299189	0.3853259963	0.3988494247
4252	0.1642961144	0.3853510088	0.3989494747
4253	0.1642929113	0.3853510088	0.3989744872
4254	0.1642900733	0.3856011339	0.3990245123
4255	0.1642860811	0.3855594464	0.3988744372
4256	0.1642843454	0.3855594464	0.3988494247
4257	0.1642815705	0.3855344339	0.3988244122
4258	0.1642787643	0.3856178089	0.3988244122
4259	0.1642751168	0.3853926963	0.3987243622
4260	0.1642733532	0.3853676838	0.3987743872
4261	0.1642708857	0.3853259963	0.3988994497
4262	0.1642683891	0.3852676338	0.3987243622
4263	0.1642671646	0.3852676338	0.3987493747
4264	0.1642644416	0.3852676338	0.3987993997
4265	0.1642626272	0.3852676338	0.3988994497
4266	0.1642609726	0.3852676338	0.3988494247
4267	0.1642582092	0.3855177589	0.3987993997
4268	0.1642559271	0.3854093714	0.3988994497
4269	0.1642521178	0.3853676838	0.3988244122
4270	0.1642496785	0.3853676838	0.3988244122
4271	0.1642476232	0.3853676838	0.3988244122
4272	0.1642457519	0.3853676838	0.3988244122
4273	0.1642439832	0.3853676838	0.3987993997
4274	0.1642416431	0.3853676838	0.3988244122
4275	0.1642393327	0.3853676838	0.3988244122
4276	0.1642359822	0.3853676838	0.3988744372
4277	0.1642346281	0.3854093714	0.3988494247
4278	0.1642322375	0.3854093714	0.3987243622
4279	0.1642295893	0.3854093714	0.3986493247
4280	0.1642265381	0.3854927464	0.3986243122
4281	0.1642264348	0.3854927464	0.3986243122
4282	0.1642249354	0.3854510589	0.3986743372
4283	0.1642225383	0.3854093714	0.3986993497
4284	0.1642188442	0.3854093714	0.3987493747
4285	0.1642168771	0.3854510589	0.3987743872
4286	0.164214954	0.3854510589	0.3987993997
4287	0.1642131047	0.3854510589	0.3987743872
4288	0.1642105056	0.3855344339	0.3986493247
4289	0.1642067274	0.3854760714	0.3986993497
4290	0.1642037372	0.3855761214	0.3987743872
4291	0.164200285	0.3856178089	0.3988494247
4292	0.164198162	0.3853676838	0.3988494247
4293	0.1641945613	0.3853676838	0.3988744372
4294	0.1641920936	0.3856178089	0.3988994497
4295	0.1641880395	0.3856178089	0.3989494747
4296	0.1641855579	0.3856594964	0.3989744872
4297	0.1641836231	0.3854093714	0.3990245123
4298	0.1641808051	0.3854093714	0.3989994997
4299	0.1641784202	0.3854093714	0.3989744872
4300	0.1641766014	0.3854093714	0.3990245123
4301	0.164174782	0.3854093714	0.3990495248
4302	0.1641732798	0.3854927464	0.3990745373
4303	0.1641711933	0.3854927464	0.3990245123
4304	0.1641687358	0.3856594964	0.3990995498
4305	0.1641675252	0.3857428714	0.3991495748
4306	0.1641655276	0.3857428714	0.3990995498
4307	0.1641616129	0.3857261964	0.3990495248
4308	0.1641586915	0.3857678839	0.3989744872
4309	0.1641553735	0.3854760714	0.3989994997
4310	0.1641530073	0.3854760714	0.3989494747
4311	0.1641500237	0.3854093714	0.3988744372
4312	0.1641469669	0.3852592963	0.3991245623
4313	0.1641453564	0.3852592963	0.3991495748
4314	0.1641432183	0.3853426713	0.3991745873
4315	0.1641417808	0.3855927964	0.3992496248
4316	0.1641383749	0.3855927964	0.3992246123
4317	0.1641364768	0.3856344839	0.3991995998
4318	0.1641337915	0.3856344839	0.3991995998
4319	0.1641306995	0.3856178089	0.3992246123
4320	0.1641288081	0.3856178089	0.3992496248
4321	0.164125774	0.385867934	0.3991995998
4322	0.1641232777	0.3856178089	0.3991995998
4323	0.1641212056	0.3856178089	0.3992496248
4324	0.1641180095	0.3856178089	0.3992496248
4325	0.1641166228	0.3858262465	0.3992496248
4326	0.1641143085	0.3856011339	0.3992746373
4327	0.1641111246	0.3858762715	0.3992746373
4328	0.1641092094	0.3858762715	0.3992496248
4329	0.1641069138	0.3860596965	0.3993246623
4330	0.1641040653	0.385984659	0.3992996498
4331	0.1641001622	0.3855094214	0.3994497249
4332	0.1640985458	0.3855511089	0.3994247124
4333	0.1640949326	0.3855260964	0.3993246623
4334	0.1640920479	0.3855260964	0.3993746873
4335	0.1640894562	0.3855260964	0.3994247124
4336	0.1640871377	0.3853593463	0.3993746873
4337	0.1640841246	0.3853593463	0.3993246623
4338	0.1640804212	0.3853593463	0.3993246623
4339	0.1640781438	0.3856094714	0.3993996998
4340	0.1640746305	0.3856094714	0.3993746873
4341	0.164071681	0.3856094714	0.3994497249
4342	0.1640691587	0.3856094714	0.3994747374
4343	0.1640665068	0.3858595965	0.3993496748
4344	0.1640634734	0.3857345339	0.3993746873
4345	0.1640604805	0.385984659	0.3994497249
4346	0.1640586416	0.3860263465	0.3994497249
4347	0.1640555396	0.3860263465	0.3994997499
4348	0.1640521363	0.385917959	0.3995747874
4349	0.1640498151	0.386168084	0.3995747874
4350	0.1640475098	0.386168084	0.3995497749
4351	0.164045535	0.386168084	0.3995997999
4352	0.1640431403	0.3861430715	0.3994747374
4353	0.1640417613	0.3861430715	0.3994747374
4354	0.1640388574	0.3861430715	0.3995497749
4355	0.1640364095	0.3863931966	0.3995997999
4356	0.1640350369	0.3863931966	0.3996498249
4357	0.1640319523	0.3860596965	0.3995497749
4358	0.1640300918	0.3860596965	0.3995247624
4359	0.1640274692	0.3855594464	0.3995497749
4360	0.1640254899	0.3854844089	0.3994997499
4361	0.1640219489	0.3854177089	0.3996248124
4362	0.1640188149	0.3854177089	0.3995997999
4363	0.1640164069	0.3851675838	0.3995997999
4364	0.1640136319	0.3854177089	0.3996248124
4365	0.1640109615	0.3854177089	0.3996748374
4366	0.1640069282	0.3852676338	0.3997748874
4367	0.1640054622	0.3852676338	0.3997498749
4368	0.1640029689	0.3856011339	0.399849925
4369	0.1639991896	0.386018009	0.3998249125
4370	0.1639971105	0.3861263965	0.3997248624
4371	0.1639932819	0.3859596465	0.399849925
4372	0.163990778	0.3856261464	0.4
4373	0.1639885767	0.3856261464	0.3999749875
4374	0.1639866063	0.3856261464	0.4
4375	0.163984167	0.3856261464	0.400050025
4376	0.163981739	0.3856845089	0.400050025
4377	0.1639802958	0.3856428214	0.40010005
4378	0.1639768223	0.3856428214	0.4000250125
4379	0.1639731043	0.3857678839	0.4000250125
4380	0.1639730772	0.3857678839	0.4000250125
4381	0.1639700514	0.3857678839	0.4
4382	0.1639674122	0.386018009	0.3999749875
4383	0.1639657897	0.3862681341	0.4000250125
4384	0.1639638313	0.386018009	0.4
4385	0.1639617093	0.386018009	0.399949975
4386	0.1639585632	0.386018009	0.3998749375
4387	0.1639564013	0.3865849591	0.3998749375
4388	0.1639523293	0.3862514591	0.3999249625
4389	0.1639509433	0.3865265966	0.3999749875
4390	0.1639492388	0.3866099717	0.4
4391	0.1639457148	0.3869017842	0.4000750375
4392	0.1639425225	0.3869851592	0.4000750375
4393	0.1639402529	0.3867767217	0.4000750375
4394	0.1639372891	0.3867767217	0.400050025
4395	0.1639348615	0.3868017342	0.4000750375
4396	0.1639314077	0.3873436718	0.4000750375
4397	0.1639287512	0.3872602968	0.4000750375
4398	0.1639258034	0.3872602968	0.4001250625
4399	0.1639230733	0.3873019843	0.40010005
4400	0.163921194	0.3873436718	0.4000750375
4401	0.1639174796	0.3873436718	0.4000250125
4402	0.1639145703	0.3873436718	0.400050025
4403	0.163913283	0.3873019843	0.400050025
4404	0.1639106285	0.3872019343	0.400150075
4405	0.1639074719	0.3868851092	0.400150075
4406	0.1639042779	0.3870185093	0.4001250625
4407	0.1639016559	0.3871602468	0.4000750375
4408	0.1639001206	0.3869101217	0.40010005
4409	0.1638970629	0.3869101217	0.40010005
4410	0.1638970361	0.3869101217	0.40010005
4411	0.163894233	0.3868684342	0.4001250625
4412	0.1638915722	0.3870185093	0.4
4413	0.1638901492	0.3870185093	0.4000250125
4414	0.1638875601	0.3869768217	0.400050025
4415	0.1638842889	0.3869768217	0.4000750375
4416	0.1638816474	0.3869768217	0.400150075
4417	0.1638779128	0.3870185093	0.4002001001
4418	0.16387533	0.3870185093	0.4002001001
4419	0.1638730182	0.3867266967	0.4002001001
4420	0.1638708104	0.3867683842	0.4002251126
4421	0.1638692351	0.3868350842	0.4002001001
4422	0.1638667741	0.3868767717	0.4002001001
4423	0.1638644255	0.3871018843	0.4002501251
4424	0.163862363	0.3870185093	0.4002251126
4425	0.163860733	0.3870185093	0.4001750875
4426	0.1638575873	0.3870185093	0.400150075
4427	0.1638543688	0.3867683842	0.400150075
4428	0.1638520007	0.3869351342	0.400150075
4429	0.1638495669	0.3869351342	0.40010005
4430	0.1638456124	0.3870185093	0.40010005
4431	0.1638434648	0.3870185093	0.4001250625
4432	0.1638413951	0.3867683842	0.4002001001
4433	0.1638396639	0.3867683842	0.4003001501
4434	0.1638370523	0.3867683842	0.4003001501
4435	0.1638355043	0.3866850092	0.4003001501
4436	0.1638317734	0.3866850092	0.4003751876
4437	0.1638296223	0.3869351342	0.4003751876
4438	0.1638276468	0.3869351342	0.4003751876
4439	0.1638254543	0.3869351342	0.4003001501
4440	0.1638238845	0.3871852593	0.4003251626
4441	0.1638214031	0.3874770719	0.4003251626
4442	0.1638179016	0.3872269468	0.4003001501
4443	0.1638162478	0.3872269468	0.4003251626
4444	0.1638130006	0.3874603969	0.4003251626
4445	0.1638106728	0.3874854094	0.4003501751
4446	0.1638076769	0.3873353343	0.4004002001
4447	0.1638032111	0.3873353343	0.4003001501
4448	0.1638005334	0.3873353343	0.4002751376
4449	0.1637981599	0.3873353343	0.4003251626
4450	0.1637940294	0.3873353343	0.4003751876
4451	0.1637915438	0.3870852093	0.4004252126
4452	0.1637897392	0.3871685843	0.4004252126
4453	0.1637876494	0.3874187094	0.4005002501
4454	0.1637844666	0.3874603969	0.4005252626
4455	0.1637817412	0.3877105219	0.4005252626
4456	0.1637804295	0.3877105219	0.4005502751
4457	0.1637778359	0.3877105219	0.4005002501
4458	0.1637754181	0.3872102718	0.4005252626
4459	0.16377272	0.3871268968	0.4006003002
4460	0.1637694415	0.3873770218	0.4005502751
4461	0.1637668108	0.3873770218	0.4006503252
4462	0.1637643889	0.3873186593	0.4005752876
4463	0.1637616074	0.3873770218	0.4007503752
4464	0.163759805	0.3874187094	0.4007253627
4465	0.1637564136	0.3873770218	0.4006503252
4466	0.1637541418	0.3873770218	0.4006503252
4467	0.1637498007	0.3877938969	0.4005252626
4468	0.1637479066	0.3876938469	0.4005752876
4469	0.1637453271	0.3875687844	0.4006003002
4470	0.1637426147	0.3876521594	0.4005252626
4471	0.1637397615	0.3876521594	0.4005502751
4472	0.1637354438	0.3875687844	0.4005002501
4473	0.1637324856	0.3875687844	0.4005002501
4474	0.1637306915	0.3878189095	0.4006503252
4475	0.1637283991	0.3879189595	0.4007253627
4476	0.1637253418	0.3879189595	0.4007003502
4477	0.163723679	0.3876688344	0.4006253127
4478	0.1637225912	0.3876688344	0.4006503252
4479	0.1637197733	0.3876688344	0.4006003002
4480	0.1637169565	0.3877522094	0.4006253127
4481	0.1637150848	0.3877522094	0.4006253127
4482	0.1637114891	0.387960647	0.4007253627
4483	0.1637083149	0.387960647	0.4007753877
4484	0.1637042428	0.387960647	0.4007003502
4485	0.1637017939	0.387960647	0.4008004002
4486	0.1636990279	0.3884608971	0.4008004002
4487	0.1636952888	0.3884608971	0.4008504252
4488	0.1636926864	0.3884608971	0.4008754377
4489	0.1636906987	0.3882107721	0.4009004502
4490	0.1636883712	0.3882524596	0.4009004502
